"","Project_Name","Site_Year_Code","Habitat","Taxa_lvl1","Taxa_lvl2","Taxa_lvl3","Taxa_lvl4","Taxa_lvl5","Resource_Code","Resource_Name","Sampled_households","Est_Num_Community_Households","Sampled_Population","Est_Comm_Population","Most_Rep_Year","Conversion_Units_To_Pounds","Resource_Harvest_Units","Percent_Using","Percent_Attempting_to_Harvest","Percent_Harvesting","Percent_Receiving","Percent_Giving","Reported_Pounds_Harvested","Estimated_Total_Pounds_Harvested","Lower_Pounds_Harvested","Upper_Pounds_Harvested","Mean_Pounds_Per_Household","Percapita_Pounds_Harvested","Number_Of_Resource_Harvested","Estimated_Amount_Harvested","Percent_Of_Total_Harvest","Mean_Grams_Per_Capita_Use","Mean_Pounds_Per_Capita_Use","Mean_Grams_Percapita_Harvest"
"4266","MMSII 1991","Cordova_1991","Terrestrial","Birds and Eggs","Migratory Birds","Duck","Northern Pintail","Northern Pintail","410220000","Northern Pintail",101,784,295,2289.9,"No",0.8,"Ind.",0.069,0.069,0.059,0.01,0.01,16,124,13,235,0.158,0.05,20,155,2.8625714e-06,0.90051615,0.7246377,0.06213562
"4267","MMSII 1992","Cordova_1992","Terrestrial","Birds and Eggs","Migratory Birds","Duck","Northern Pintail","Northern Pintail","410220000","Northern Pintail",41,784,140,2677.1,"No",0.8,"Ind.",0.098000005,0.098000005,0.098000005,0,0.024,12.8,245,-26,516,0.312,0.09,16,306,5.5987457e-06,1.1412665,0.9183674,0.111844115
"4268","MMSII 1993","Cordova_1993","Terrestrial","Birds and Eggs","Migratory Birds","Duck","Northern Pintail","Northern Pintail","410220000","Northern Pintail",104,946,326,2965.4,"No",0.8,"Ind.",0.048,0.048,0.038,0.01,0.01,15.2,138,-64,340,0.146,0.05,19,173,3.6415452e-06,1.294492,1.0416666,0.06213562
"4269","EVOSTC Gulf of Alaska 1997","Cordova_1997","Terrestrial","Birds and Eggs","Migratory Birds","Duck","Northern Pintail","Northern Pintail","410220000","Northern Pintail",152,830,449,2507.1,"No",0.8,"Ind.",0.095,0.118999995,0.083000004,0.012,0.039,NA,301,122,480,0.36,0.12,NA,377,6.691253e-06,1.5697418,1.2631578,0.14912547
"4270","EVOS 15 Year retrospective","Cordova_2003","Terrestrial","Birds and Eggs","Migratory Birds","Duck","Northern Pintail","Northern Pintail","410220000","Northern Pintail",148,910,378,2397.3,"No",0.8,"Ind.",0.14694816,0.1435141,0.13130076,0.019081462,0.05419852,74.4,515.1087,256.05267,774.16473,0.5660535,0.21292895,93,643.88586,0.001227814,1.8006992,1.4490073,0.26460943
"4271","EVOS Update 2014 (PWS)","Cordova_2014","Terrestrial","Birds and Eggs","Migratory Birds","Duck","Northern Pintail","Northern Pintail","410220000","Northern Pintail",184,950,504,2602.2,"Yes",0.8,"Ind.",0.065,0.054,0.049000002,0.022,0.016,45.6,235.4,68.26601,402.534,0.2,0.09047619,57,294.3,0.001,1.7240168,1.3873016,0.11243588
"4272","EVOSTC Gulf of Alaska 1997","Cordova_1997","Terrestrial","Birds and Eggs","Migratory Birds","Duck","Scaup","Unknown Scaup","410226990","Unknown Scaup",152,830,449,2507.1,"No",0.9,"Ind.",0.051,0.047,0.047,0.004,0.016,NA,112,29,195,0.14,0.04,NA,125,2.4897686e-06,0.9746763,0.78431374,0.049708493
"4273","EVOS 15 Year retrospective","Cordova_2003","Terrestrial","Birds and Eggs","Migratory Birds","Duck","Scaup","Unknown Scaup","410226990","Unknown Scaup",148,910,378,2397.3,"No",0.9,"Ind.",0.041985188,0.041985188,0.041985188,0,0.01221333,22.5,109.71196,22.5,203.00304,0.12056259,0.045351304,25,121.902176,0.00026150962,1.3423455,1.080174,0.056358628
"4274","EVOS Update 2014 (PWS)","Cordova_2014","Terrestrial","Birds and Eggs","Migratory Birds","Duck","Scaup","Unknown Scaup","410226990","Unknown Scaup",184,950,504,2602.2,"Yes",0.9,"Ind.",0.011,0.005,0.005,0.005,0.011,1.8,9.3,1.8,25.779598,0,0.0035714286,2,10.3,0,0.40831977,0.32857144,0.0044382582
"4275","MMSII 1993","Cordova_1993","Terrestrial","Birds and Eggs","Migratory Birds","Duck","Scoter","Black Scoter","410228020","Black Scoter",104,946,326,2965.4,"No",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"4276","EVOSTC Gulf of Alaska 1997","Cordova_1997","Terrestrial","Birds and Eggs","Migratory Birds","Duck","Scoter","Black Scoter","410228020","Black Scoter",152,830,449,2507.1,"No",0.9,"Ind.",0.008,0.004,0.004,0.004,0.004,NA,35,-23,93,0.04,0.01,NA,39,7.780527e-07,1.5533904,1.25,0.012427123
"4277","EVOS 15 Year retrospective","Cordova_2003","Terrestrial","Birds and Eggs","Migratory Birds","Duck","Scoter","Black Scoter","410228020","Black Scoter",148,910,378,2397.3,"No",0.9,"Ind.",0.006868132,0.006868132,0.006868132,0,0.003434066,27.9,87.1875,27.9,204.53845,0.09581044,0.036040436,31,96.875,0.0002078203,6.5211177,5.247488,0.044787895
"4278","EVOS Update 2014 (PWS)","Cordova_2014","Terrestrial","Birds and Eggs","Migratory Birds","Duck","Scoter","Black Scoter","410228020","Black Scoter",184,950,504,2602.2,"Yes",0.9,"Ind.",0.011,0.011,0.011,0.005,0.011,3.6,23.2,3.6,56.0744,0,0.008928572,4,25.8,0,1.0207994,0.8214286,0.011095646
"4279","MMSII 1993","Cordova_1993","Terrestrial","Birds and Eggs","Migratory Birds","Duck","Scoter","Surf Scoter","410228040","Surf Scoter",104,946,326,2965.4,"No",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"4280","EVOSTC Gulf of Alaska 1997","Cordova_1997","Terrestrial","Birds and Eggs","Migratory Birds","Duck","Scoter","Surf Scoter","410228040","Surf Scoter",152,830,449,2507.1,"No",0.9,"Ind.",0.008,0.008,0.008,0,0,NA,12,-10,33,0.01,0,NA,13,2.6676094e-07,NA,NA,NA
"4281","EVOS 15 Year retrospective","Cordova_2003","Terrestrial","Birds and Eggs","Migratory Birds","Duck","Scoter","Surf Scoter","410228040","Surf Scoter",148,910,378,2397.3,"No",0.9,"Ind.",0.003434066,0.003434066,0.003434066,0,0,0.9,2.8125,0.9,7.395873,0.0030906594,0.0011625948,1,3.125,6.7038804e-06,0.42071727,0.3385476,0.0014447708
"4282","EVOS Update 2014 (PWS)","Cordova_2014","Terrestrial","Birds and Eggs","Migratory Birds","Duck","Scoter","Surf Scoter","410228040","Surf Scoter",184,950,504,2602.2,"Yes",0.9,"11",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0
"4283","MMSII 1993","Cordova_1993","Terrestrial","Birds and Eggs","Migratory Birds","Duck","Scoter","White-winged Scoter","410228060","White-winged Scoter",104,946,326,2965.4,"No",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"4284","EVOSTC Gulf of Alaska 1997","Cordova_1997","Terrestrial","Birds and Eggs","Migratory Birds","Duck","Scoter","White-winged Scoter","410228060","White-winged Scoter",152,830,449,2507.1,"No",0.9,"Ind.",0.004,0.004,0.004,0.004,0.004,NA,18,-11,46,0.02,0.01,NA,20,4.001414e-07,3.1067808,2.5,0.012427123
"4285","EVOS 15 Year retrospective","Cordova_2003","Terrestrial","Birds and Eggs","Migratory Birds","Duck","Scoter","White-winged Scoter","410228060","White-winged Scoter",148,910,378,2397.3,"No",0.9,"Ind.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
"4286","EVOS Update 2014 (PWS)","Cordova_2014","Terrestrial","Birds and Eggs","Migratory Birds","Duck","Scoter","White-winged Scoter","410228060","White-winged Scoter",184,950,504,2602.2,"Yes",0.9,"Ind.",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0
"4287","MMSII 1993","Cordova_1993","Terrestrial","Birds and Eggs","Migratory Birds","Duck","Scoter","Unknown Scoter","410228990","Unknown Scoter",104,946,326,2965.4,"No",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"4288","EVOSTC Gulf of Alaska 1997","Cordova_1997","Terrestrial","Birds and Eggs","Migratory Birds","Duck","Scoter","Unknown Scoter","410228990","Unknown Scoter",152,830,449,2507.1,"No",0,"Ind.",0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,NA,NA,NA
"4289","EVOS 15 Year retrospective","Cordova_2003","Terrestrial","Birds and Eggs","Migratory Birds","Duck","Scoter","Unknown Scoter","410228990","Unknown Scoter",148,910,378,2397.3,"No",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
"4290","Cordova 1988","Cordova_1988","Terrestrial","Birds and Eggs","Migratory Birds","Duck","Northern Shoveler","Northern Shoveler","410230000","Northern Shoveler",101,872,299,2407.4,"No",1.1,"Ind.",0.035,0.035,0.035,0,0,NA,55,15,94,0.06,0.02,NA,50,9.773225e-07,0.71012133,0.57142854,0.024854247
"4291","MMSII 1991","Cordova_1991","Terrestrial","Birds and Eggs","Migratory Birds","Duck","Northern Shoveler","Northern Shoveler","410230000","Northern Shoveler",101,784,295,2289.9,"No",0.6,"Ind.",0.059,0.05,0.05,0.01,0.01,7.8,60,0,120,0.077,0.03,13,101,1.3851151e-06,0.6318876,0.5084745,0.037281368
"4292","MMSII 1992","Cordova_1992","Terrestrial","Birds and Eggs","Migratory Birds","Duck","Northern Shoveler","Northern Shoveler","410230000","Northern Shoveler",41,784,140,2677.1,"No",0.6,"Ind.",0.073,0.049000002,0.049000002,0.024,0.024,3,57,-20,134,0.073,0.02,5,96,1.3025654e-06,0.34046912,0.2739726,0.024854247
"4293","MMSII 1993","Cordova_1993","Terrestrial","Birds and Eggs","Migratory Birds","Duck","Northern Shoveler","Northern Shoveler","410230000","Northern Shoveler",104,946,326,2965.4,"No",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"4294","EVOSTC Gulf of Alaska 1997","Cordova_1997","Terrestrial","Birds and Eggs","Migratory Birds","Duck","Northern Shoveler","Northern Shoveler","410230000","Northern Shoveler",152,830,449,2507.1,"No",0.6,"Ind.",0.008,0.008,0.008,0.004,0.008,NA,29,-6,65,0.04,0.01,NA,49,6.4467224e-07,1.5533904,1.25,0.012427123
"4295","EVOS 15 Year retrospective","Cordova_2003","Terrestrial","Birds and Eggs","Migratory Birds","Duck","Northern Shoveler","Northern Shoveler","410230000","Northern Shoveler",148,910,378,2397.3,"No",0.6,"Ind.",0.038551122,0.038551122,0.038551122,0,0.008779264,15,102.32609,15,198.81854,0.11244625,0.04229823,25,170.54347,0.00024390465,1.363502,1.0971984,0.05256453
"4296","EVOS Update 2014 (PWS)","Cordova_2014","Terrestrial","Birds and Eggs","Migratory Birds","Duck","Northern Shoveler","Northern Shoveler","410230000","Northern Shoveler",184,950,504,2602.2,"Yes",0.6,"Ind.",0.027,0.016,0.016,0.011,0.016,9,46.5,9,105.741,0,0.017857144,15,77.4,0,0.81663954,0.6571429,0.022191292
"4297","EVOSTC Gulf of Alaska 1997","Cordova_1997","Terrestrial","Birds and Eggs","Migratory Birds","Duck","Teal","Green-Winged Teal","410232060","Green-Winged Teal",152,830,449,2507.1,"No",0.3,"Ind.",0.201,0.186,0.158,0.051,0.055,NA,323,176,470,0.39,0.13,NA,1077,7.1803147e-06,0.80374426,0.6467661,0.1615526
"4298","EVOS 15 Year retrospective","Cordova_2003","Terrestrial","Birds and Eggs","Migratory Birds","Duck","Teal","Green-Winged Teal","410232060","Green-Winged Teal",148,910,378,2397.3,"No",0.3,"Ind.",0.14694816,0.14694816,0.1435141,0.01221333,0.045419253,39.3,264.56717,124.78761,404.3467,0.29073313,0.10936334,131,881.8905,0.0006306228,0.9248647,0.74423075,0.13590717
"4299","EVOS Update 2014 (PWS)","Cordova_2014","Terrestrial","Birds and Eggs","Migratory Birds","Duck","Teal","Unknown Teal","410232990","Unknown Teal",184,950,504,2602.2,"Yes",0.3,"Ind.",0.087,0.087,0.081999995,0.011,0.016,35.1,181.3,45.86891,316.73108,0.2,0.069655865,117,604.2,0.001,0.9954654,0.8010425,0.08656221
"4300","EVOSTC Gulf of Alaska 1997","Cordova_1997","Terrestrial","Birds and Eggs","Migratory Birds","Duck","Wigeon","American Wigeon","410236020","American Wigeon",152,830,449,2507.1,"No",0.7,"Ind.",0.146,0.134,0.115,0.032,0.039,NA,498,227,769,0.6,0.2,NA,712,1.1070578e-05,1.7023456,1.369863,0.24854247
"4301","EVOS 15 Year retrospective","Cordova_2003","Terrestrial","Birds and Eggs","Migratory Birds","Duck","Wigeon","American Wigeon","410236020","American Wigeon",148,910,378,2397.3,"No",0.7,"Ind.",0.15763855,0.15763855,0.14885929,0.015647396,0.066411845,98,742.31146,360.91122,1123.7118,0.8157269,0.3068471,140,1060.445,0.001769375,2.4189682,1.9465231,0.38132265
"4302","EVOS Update 2014 (PWS)","Cordova_2014","Terrestrial","Birds and Eggs","Migratory Birds","Duck","Wigeon","Unknown Wigeon","410236990","Unknown Wigeon",184,950,504,2602.2,"Yes",0.7,"Ind.",0.087,0.076,0.071,0.022,0.011,81.2,419.4,81.2,787.21375,0.4,0.16115665,116,599.1,0.001,2.3031206,1.8533015,0.20027135
"4303","Cordova 1985","Cordova_1985","Terrestrial","Birds and Eggs","Migratory Birds","Duck","Unknown Duck","Unknown Duck","410299000","Unknown Ducks",206,853,547,2265,"No",0.83,"Ind.",0.058000002,0.117,0.049000002,0.015,0.01,96.28,399,56,742,0.467,0.18,116,480,1.07529495e-05,3.8566935,3.1034484,0.22368823
"4304","Cordova 1988","Cordova_1988","Terrestrial","Birds and Eggs","Migratory Birds","Duck","Unknown Duck","Unknown Duck","410299000","Unknown Ducks",101,872,299,2407.4,"No",0.83,"Ind.",0.055999998,0.035,0.019,0.045,0.001,NA,101,-90,293,0.12,0.04,NA,122,1.7947195e-06,0.8876517,0.71428573,0.049708493
"4305","MMSII 1991","Cordova_1991","Terrestrial","Birds and Eggs","Migratory Birds","Duck","Unknown Duck","Unknown Duck","410299000","Unknown Ducks",101,784,295,2289.9,"No",0.83,"Ind.",0.05,0.04,0.03,0.03,0.02,17.43,136,-18,290,0.173,0.06,21,163,3.1395944e-06,1.4912548,1.1999999,0.074562736
"4306","MMSII 1992","Cordova_1992","Terrestrial","Birds and Eggs","Migratory Birds","Duck","Unknown Duck","Unknown Duck","410299000","Unknown Ducks",41,784,140,2677.1,"No",0.71,"Ind.",0.049000002,0.049000002,0.024,0.024,0,0.71,13,-13,39,0.017,0,1,19,2.9707633e-07,NA,NA,NA
"4307","MMSII 1993","Cordova_1993","Terrestrial","Birds and Eggs","Migratory Birds","Duck","Unknown Duck","Unknown Duck","410299000","Unknown Ducks",104,946,326,2965.4,"No",0.83,"Ind.",0.067,0.048,0.01,0.058000002,0,1.66,15,-12,42,0.016,0.01,2,18,3.9582014e-07,0.18547945,0.14925373,0.012427123
"4308","EVOSTC Gulf of Alaska 1997","Cordova_1997","Terrestrial","Birds and Eggs","Migratory Birds","Duck","Unknown Duck","Unknown Duck","410299000","Unknown Ducks",152,830,449,2507.1,"No",0.69,"Ind.",0.024,0.02,0.02,0.004,0,NA,79,-2,160,0.1,0.03,NA,115,1.7561761e-06,1.5533903,1.2499999,0.037281368
"4309","EVOS 15 Year retrospective","Cordova_2003","Terrestrial","Birds and Eggs","Migratory Birds","Duck","Unknown Duck","Unknown Duck","410299000","Unknown Ducks",148,910,378,2397.3,"No",0.89729726,"Ind.",0.033205923,0.01221333,0,0.020992594,0.003434066,0,0,0,0,0,0,0,0,0,0,0,0
"4310","EVOS Update 2014 (PWS)","Cordova_2014","Terrestrial","Birds and Eggs","Migratory Birds","Duck","Unknown Duck","Unknown Duck","410299000","Unknown Ducks",184,950,504,2602.2,"Yes",0.7756561,"Ind.",0.027,0.011,0,0.016,0.005,0,0,NA,NA,0,0,0,0,0,0,0,0
"4311","MMSII 1991","Cordova_1991","Terrestrial","Birds and Eggs","Migratory Birds","Geese","Brant","Brant","410402000","Brant",101,784,295,2289.9,"No",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"4312","MMSII 1992","Cordova_1992","Terrestrial","Birds and Eggs","Migratory Birds","Geese","Brant","Brant","410402000","Brant",41,784,140,2677.1,"No",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"4313","MMSII 1993","Cordova_1993","Terrestrial","Birds and Eggs","Migratory Birds","Geese","Brant","Brant","410402000","Brant",104,946,326,2965.4,"No",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"4314","EVOSTC Gulf of Alaska 1997","Cordova_1997","Terrestrial","Birds and Eggs","Migratory Birds","Geese","Brant","Brant","410402000","Brant",152,830,449,2507.1,"No",1.2,"Ind.",0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,NA,NA,NA
"4315","EVOS 15 Year retrospective","Cordova_2003","Terrestrial","Birds and Eggs","Migratory Birds","Geese","Brant","Brant","410402000","Brant",148,910,378,2397.3,"No",1.2,"Ind.",0.006868132,0.006868132,0.003434066,0.003434066,0,3.6,11.25,3.6,29.583492,0.012362638,0.004650379,3,9.375,2.6815522e-05,0.84143454,0.6770952,0.0057790834
"4316","MMSII 1991","Cordova_1991","Terrestrial","Birds and Eggs","Migratory Birds","Geese","Canada Geese","Dusky Canada Geese","410404060","Dusky Canada Geese",101,784,295,2289.9,"No",3.6,"Ind.",0.109,0.109,0.099,0.02,0.03,129.6,1006,235,1777,1.283,0.44,36,279,2.3223762e-05,5.0164537,4.0366974,0.5467934
"4317","MMSII 1992","Cordova_1992","Terrestrial","Birds and Eggs","Migratory Birds","Geese","Canada Geese","Dusky Canada Geese","410404060","Dusky Canada Geese",41,784,140,2677.1,"No",3.6,"Ind.",0.098000005,0.049000002,0.024,0.049000002,0,7.2,138,-124,400,0.176,0.05,2,38,3.1535792e-06,0.6340369,0.5102041,0.06213562
"4318","MMSII 1993","Cordova_1993","Terrestrial","Birds and Eggs","Migratory Birds","Geese","Canada Geese","Dusky Canada Geese","410404060","Dusky Canada Geese",104,946,326,2965.4,"No",3.6,"Ind.",0.077,0.067,0.048,0.029000001,0.01,43.2,393,36,750,0.415,0.13,12,109,1.0370488e-05,2.0980856,1.6883117,0.1615526
"4319","EVOSTC Gulf of Alaska 1997","Cordova_1997","Terrestrial","Birds and Eggs","Migratory Birds","Geese","Canada Geese","Dusky Canada Geese","410404060","Dusky Canada Geese",152,830,449,2507.1,"No",3.6,"Ind.",0.036,0.032,0.024,0.016,0.008,NA,259,-25,544,0.31,0.1,NA,72,5.75759e-06,3.451979,2.777778,0.12427124
"4320","EVOS 15 Year retrospective","Cordova_2003","Terrestrial","Birds and Eggs","Migratory Birds","Geese","Canada Geese","Dusky Canada Geese","410404060","Dusky Canada Geese",148,910,378,2397.3,"No",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
"4321","MMSII 1991","Cordova_1991","Terrestrial","Birds and Eggs","Migratory Birds","Geese","Canada Geese","Lesser Canada Geese","410404080","Lesser Canada Geese (taverner/parvipes)",101,784,295,2289.9,"No",1.2,"Ind.",0.03,0.01,0.01,0.02,0.01,3.6,28,-23,79,0.036,0.01,3,23,6.4638704e-07,0.41423744,0.3333333,0.012427123
"4322","MMSII 1992","Cordova_1992","Terrestrial","Birds and Eggs","Migratory Birds","Geese","Canada Geese","Lesser Canada Geese","410404080","Lesser Canada Geese (taverner/parvipes)",41,784,140,2677.1,"No",1.2,"Ind.",0.073,0.049000002,0.024,0.024,0,1.2,23,-21,67,0.029,0.01,1,19,5.2559653e-07,0.17023456,0.1369863,0.012427123
"4323","MMSII 1993","Cordova_1993","Terrestrial","Birds and Eggs","Migratory Birds","Geese","Canada Geese","Lesser Canada Geese","410404080","Lesser Canada Geese (taverner/parvipes)",104,946,326,2965.4,"No",1.2,"Ind.",0.019,0.048,0.01,0.01,0,3.6,33,-27,93,0.035,0.01,3,27,8.708043e-07,0.6540591,0.5263158,0.012427123
"4324","EVOSTC Gulf of Alaska 1997","Cordova_1997","Terrestrial","Birds and Eggs","Migratory Birds","Geese","Canada Geese","Lesser Canada Geese","410404080","Lesser Canada Geese (taverner/parvipes)",152,830,449,2507.1,"No",1.2,"Ind.",0.027999999,0.027999999,0.024,0.008,0.008,NA,110,4,215,0.13,0.04,NA,92,2.4453084e-06,1.7753034,1.4285715,0.049708493
"4325","MMSII 1992","Cordova_1992","Terrestrial","Birds and Eggs","Migratory Birds","Geese","Canada Geese","Unknown Canada Geese","410404990","Unknown Canada Geese",41,784,140,2677.1,"No",2.4,"Ind.",0.024,0.049000002,0.024,0,0,2.4,46,-40,132,0.059,0.02,1,19,1.0511931e-06,1.0355935,0.83333325,0.024854247
"4326","EVOSTC Gulf of Alaska 1997","Cordova_1997","Terrestrial","Birds and Eggs","Migratory Birds","Geese","Canada Geese","Unknown Canada Geese","410404990","Unknown Canada Geese",152,830,449,2507.1,"No",2.12,"Ind.",0.027999999,0.032,0.024,0.004,0.008,NA,153,-7,314,0.18,0.06,NA,72,3.4012016e-06,2.662955,2.142857,0.074562736
"4327","EVOS 15 Year retrospective","Cordova_2003","Terrestrial","Birds and Eggs","Migratory Birds","Geese","Canada Geese","Unknown Canada Geese","410404990","Unknown Canada Geese",148,910,378,2397.3,"No",1.2,"Ind.",0.15725036,0.1538163,0.13282369,0.036639992,0.057632584,85.2,540.03625,252.26796,827.8045,0.59344643,0.22323318,71,450.03018,0.0012872313,1.7641588,1.4196036,0.27741462
"4328","EVOS Update 2014 (PWS)","Cordova_2014","Terrestrial","Birds and Eggs","Migratory Birds","Geese","Canada Geese","Unknown Canada Geese","410404990","Unknown Canada Geese",184,950,504,2602.2,"Yes",1.2,"Ind.",0.054,0.065,0.049000002,0.016,0,32.4,167.5,42.377502,292.6225,0.2,0.06435077,27,139.5,0.001,1.4714386,1.1840541,0.079969496
"4329","EVOSTC Gulf of Alaska 1997","Cordova_1997","Terrestrial","Birds and Eggs","Migratory Birds","Geese","Emperor Geese","Emperor Geese","410406000","Emperor Geese",152,830,449,2507.1,"No",0,"Ind.",0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,NA,NA,NA
"4330","EVOS 15 Year retrospective","Cordova_2003","Terrestrial","Birds and Eggs","Migratory Birds","Geese","Emperor Geese","Emperor Geese","410406000","Emperor Geese",148,910,378,2397.3,"No",2.5,"Ind.",0,0.008779264,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
"4331","Cordova 1988","Cordova_1988","Terrestrial","Birds and Eggs","Migratory Birds","Geese","Snow Geese","Snow Geese","410408000","Snow Geese",101,872,299,2407.4,"No",2.3,"Ind.",0.008,0.008,0.008,0,0.008,NA,80,17,143,0.09,0.03,NA,35,1.4215601e-06,4.660171,3.7499998,0.037281368
"4332","MMSII 1991","Cordova_1991","Terrestrial","Birds and Eggs","Migratory Birds","Geese","Snow Geese","Snow Geese","410408000","Snow Geese",101,784,295,2289.9,"No",NA,NA,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"4333","MMSII 1992","Cordova_1992","Terrestrial","Birds and Eggs","Migratory Birds","Geese","Snow Geese","Snow Geese","410408000","Snow Geese",41,784,140,2677.1,"No",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"4334","MMSII 1993","Cordova_1993","Terrestrial","Birds and Eggs","Migratory Birds","Geese","Snow Geese","Snow Geese","410408000","Snow Geese",104,946,326,2965.4,"No",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"4335","EVOS Update 2014 (PWS)","Cordova_2014","Terrestrial","Birds and Eggs","Migratory Birds","Geese","Snow Geese","Snow Geese","410408000","Snow Geese",184,950,504,2602.2,"Yes",3,"Ind.",0.005,0.005,0.005,0,0,6,31,6,85.932,0,0.011904762,2,10.3,0,2.7221317,2.1904762,0.014794194
"4336","Cordova 1988","Cordova_1988","Terrestrial","Birds and Eggs","Migratory Birds","Geese","White-fronted Geese","White-fronted Geese","410410000","White-fronted Geese",101,872,299,2407.4,"No",2.4,"Ind.",0.017,0.019,0.017,0,0.008,NA,137,63,210,0.16,0.06,NA,57,2.4344217e-06,4.386043,3.5294116,0.074562736
"4337","MMSII 1991","Cordova_1991","Terrestrial","Birds and Eggs","Migratory Birds","Geese","White-fronted Geese","White-fronted Geese","410410000","White-fronted Geese",101,784,295,2289.9,"No",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"4338","MMSII 1992","Cordova_1992","Terrestrial","Birds and Eggs","Migratory Birds","Geese","White-fronted Geese","White-fronted Geese","410410000","White-fronted Geese",41,784,140,2677.1,"No",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"4339","MMSII 1993","Cordova_1993","Terrestrial","Birds and Eggs","Migratory Birds","Geese","White-fronted Geese","White-fronted Geese","410410000","White-fronted Geese",104,946,326,2965.4,"No",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"4340","EVOSTC Gulf of Alaska 1997","Cordova_1997","Terrestrial","Birds and Eggs","Migratory Birds","Geese","White-fronted Geese","White-fronted Geese","410410000","White-fronted Geese",152,830,449,2507.1,"No",2.4,"Ind.",0.012,0.004,0.004,0.012,0.004,NA,47,-30,124,0.06,0.02,NA,20,1.0448136e-06,2.071187,1.6666665,0.024854247
"4341","EVOS 15 Year retrospective","Cordova_2003","Terrestrial","Birds and Eggs","Migratory Birds","Geese","White-fronted Geese","White-fronted Geese","410410000","White-fronted Geese",148,910,378,2397.3,"No",2.4,"Ind.",0.008779264,0.017558528,0,0,0.008779264,0,0,0,0,0,0,0,0,0,0,0,0
"4342","EVOS Update 2014 (PWS)","Cordova_2014","Terrestrial","Birds and Eggs","Migratory Birds","Geese","White-fronted Geese","White-fronted Geese","410410000","White-fronted Geese",184,950,504,2602.2,"Yes",2.4,"Ind.",0.005,0.011,0.005,0,0.005,12,62,12,171.864,0.1,0.023809524,5,25.8,0,5.4442635,4.3809524,0.029588388
"4343","Cordova 1988","Cordova_1988","Terrestrial","Birds and Eggs","Migratory Birds","Geese","Unknown Geese","Unknown Geese","410499000","Unknown Geese",101,872,299,2407.4,"No",NA,NA,0.008,0.008,0,0.008,0,NA,0,0,0,0,0,NA,0,0,NA,NA,NA
"4344","MMSII 1991","Cordova_1991","Terrestrial","Birds and Eggs","Migratory Birds","Geese","Unknown Geese","Unknown Geese","410499000","Unknown Geese",101,784,295,2289.9,"No",3.4,"Ind.",0.02,0.02,0.01,0.01,0,6.8,53,-44,150,0.067,0.02,2,16,1.2235183e-06,1.2427123,1,0.024854247
